year,month,day_of_month,day_of_week,fl_date,op_unique_carrier,op_carrier_fl_num,origin,origin_city_name,origin_state_nm,dest,dest_city_name,dest_state_nm,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,1,1,1,1/1/2024,AA,1550,FSD,"Sioux Falls, SD",South Dakota,DFW,"Dallas/Fort Worth, TX",Texas,605,601,-4,37,638,826,12,838,838,0,0,,0,153,157,108,737,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1551,MIA,"Miami, FL",Florida,MEM,"Memphis, TN",Tennessee,2226,2229,3,13,2242,2347,6,2359,2353,-6,0,,0,153,144,125,859,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1552,CID,"Cedar Rapids/Iowa City, IA",Iowa,DFW,"Dallas/Fort Worth, TX",Texas,1925,1913,-12,9,1922,2054,13,2143,2107,-36,0,,0,138,114,92,685,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1552,DFW,"Dallas/Fort Worth, TX",Texas,CID,"Cedar Rapids/Iowa City, IA",Iowa,1645,1639,-6,15,1654,1825,6,1840,1831,-9,0,,0,115,112,91,685,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1553,DFW,"Dallas/Fort Worth, TX",Texas,FSD,"Sioux Falls, SD",South Dakota,1933,1928,-5,19,1947,2122,5,2139,2127,-12,0,,0,126,119,95,737,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1554,CLE,"Cleveland, OH",Ohio,DFW,"Dallas/Fort Worth, TX",Texas,1328,1330,2,25,1355,1516,12,1541,1528,-13,0,,0,193,178,141,1021,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1554,DFW,"Dallas/Fort Worth, TX",Texas,CLE,"Cleveland, OH",Ohio,900,900,0,18,918,1225,6,1236,1231,-5,0,,0,156,151,127,1021,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1557,AUS,"Austin, TX",Texas,RDU,"Raleigh/Durham, NC",North Carolina,800,806,6,14,820,1129,3,1141,1132,-9,0,,0,161,146,129,1162,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1557,RDU,"Raleigh/Durham, NC",North Carolina,AUS,"Austin, TX",Texas,1221,1216,-5,13,1229,1437,5,1446,1442,-4,0,,0,205,206,188,1162,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1559,ORD,"Chicago, IL",Illinois,DFW,"Dallas/Fort Worth, TX",Texas,1851,1848,-3,17,1905,2058,13,2133,2111,-22,0,,0,162,143,113,802,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,156,DFW,"Dallas/Fort Worth, TX",Texas,MIA,"Miami, FL",Florida,1439,1442,3,17,1459,1804,16,1824,1820,-4,0,,0,165,158,125,1121,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1560,EUG,"Eugene, OR",Oregon,DFW,"Dallas/Fort Worth, TX",Texas,527,525,-2,13,538,1046,5,1104,1051,-13,0,,0,217,206,188,1606,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1561,GRR,"Grand Rapids, MI",Michigan,DFW,"Dallas/Fort Worth, TX",Texas,703,704,1,15,719,828,12,913,840,-33,0,,0,190,156,129,931,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1562,CLE,"Cleveland, OH",Ohio,CLT,"Charlotte, NC",North Carolina,1407,1359,-8,14,1413,1524,9,1545,1533,-12,0,,0,98,94,71,430,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1562,CLT,"Charlotte, NC",North Carolina,CLE,"Cleveland, OH",Ohio,1133,1139,6,16,1155,1300,6,1317,1306,-11,0,,0,104,87,65,430,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1563,DCA,"Washington, DC",Virginia,LGA,"New York, NY",New York,2211,2256,45,12,2308,2354,5,2327,2359,32,0,,0,76,63,46,214,32,0,0,0,0
2024,1,1,1,1/1/2024,AA,1564,RIC,"Richmond, VA",Virginia,CLT,"Charlotte, NC",North Carolina,910,917,7,16,933,1026,3,1047,1029,-18,0,,0,97,72,53,257,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1565,CMH,"Columbus, OH",Ohio,DFW,"Dallas/Fort Worth, TX",Texas,1331,1324,-7,10,1334,1447,16,1528,1503,-25,0,,0,177,159,133,926,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1565,DFW,"Dallas/Fort Worth, TX",Texas,CMH,"Columbus, OH",Ohio,857,857,0,18,915,1213,6,1220,1219,-1,0,,0,143,142,118,926,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1566,MIA,"Miami, FL",Florida,RDU,"Raleigh/Durham, NC",North Carolina,2125,2136,11,23,2159,2340,5,2349,2345,-4,0,,0,144,129,101,700,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1567,ATL,"Atlanta, GA",Georgia,DFW,"Dallas/Fort Worth, TX",Texas,721,711,-10,14,725,824,13,857,837,-20,0,,0,156,146,119,731,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1568,PHX,"Phoenix, AZ",Arizona,RNO,"Reno, NV",Nevada,818,811,-7,13,824,902,6,914,908,-6,0,,0,116,117,98,601,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1568,RNO,"Reno, NV",Nevada,PHX,"Phoenix, AZ",Arizona,954,953,-1,11,1004,1231,3,1247,1234,-13,0,,0,113,101,87,601,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1569,DEN,"Denver, CO",Colorado,CLT,"Charlotte, NC",North Carolina,725,723,-2,15,738,1215,7,1250,1222,-28,0,,0,205,179,157,1337,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,157,MIA,"Miami, FL",Florida,DFW,"Dallas/Fort Worth, TX",Texas,1332,1331,-1,10,1341,1528,19,1553,1547,-6,0,,0,201,196,167,1121,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1571,CLT,"Charlotte, NC",North Carolina,ROC,"Rochester, NY",New York,1446,1442,-4,11,1453,1612,4,1634,1616,-18,0,,0,108,94,79,573,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1571,ROC,"Rochester, NY",New York,CLT,"Charlotte, NC",North Carolina,1714,1713,-1,22,1735,1856,10,1924,1906,-18,0,,0,130,113,81,573,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1573,CLT,"Charlotte, NC",North Carolina,CMH,"Columbus, OH",Ohio,1651,1805,74,15,1820,1913,6,1821,1919,58,0,,0,90,74,53,347,51,0,0,0,7
2024,1,1,1,1/1/2024,AA,1573,CMH,"Columbus, OH",Ohio,CLT,"Charlotte, NC",North Carolina,1906,1955,49,12,2007,2105,8,2035,2113,38,0,,0,89,78,58,347,0,0,0,0,38
2024,1,1,1,1/1/2024,AA,1575,EWR,"Newark, NJ",New Jersey,CLT,"Charlotte, NC",North Carolina,734,738,4,20,758,925,5,944,930,-14,0,,0,130,112,87,529,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1576,CLT,"Charlotte, NC",North Carolina,SDF,"Louisville, KY",Kentucky,1323,1323,0,14,1337,1436,5,1452,1441,-11,0,,0,89,78,59,335,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1576,SDF,"Louisville, KY",Kentucky,CLT,"Charlotte, NC",North Carolina,1538,1536,-2,18,1554,1657,13,1705,1710,5,0,,0,87,94,63,335,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1577,MIA,"Miami, FL",Florida,CLT,"Charlotte, NC",North Carolina,1840,1842,2,17,1859,2037,13,2049,2050,1,0,,0,129,128,98,650,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1578,BOS,"Boston, MA",Massachusetts,LAX,"Los Angeles, CA",California,1800,1754,-6,18,1812,2033,8,2140,2041,-59,0,,0,400,347,321,2611,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1578,LAX,"Los Angeles, CA",California,BOS,"Boston, MA",Massachusetts,750,742,-8,20,802,1623,15,1619,1638,19,0,,0,329,356,321,2611,0,0,19,0,0
2024,1,1,1,1/1/2024,AA,1580,CLT,"Charlotte, NC",North Carolina,SFO,"San Francisco, CA",California,2026,2058,32,16,2114,2309,12,2319,2321,2,0,,0,353,323,295,2296,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1581,CVG,"Cincinnati, OH",Kentucky,DFW,"Dallas/Fort Worth, TX",Texas,1305,1258,-7,11,1309,1414,14,1450,1428,-22,0,,0,165,150,125,812,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1581,DFW,"Dallas/Fort Worth, TX",Texas,CVG,"Cincinnati, OH",Kentucky,857,858,1,18,916,1202,6,1212,1208,-4,0,,0,135,130,106,812,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1582,DFW,"Dallas/Fort Worth, TX",Texas,SFO,"San Francisco, CA",California,831,828,-3,16,844,1002,6,1032,1008,-24,0,,0,241,220,198,1464,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1582,SFO,"San Francisco, CA",California,DFW,"Dallas/Fort Worth, TX",Texas,1125,1114,-11,13,1127,1629,14,1653,1643,-10,0,,0,208,209,182,1464,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1583,CMH,"Columbus, OH",Ohio,DFW,"Dallas/Fort Worth, TX",Texas,511,506,-5,41,547,706,10,719,716,-3,0,,0,188,190,139,926,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1584,CLT,"Charlotte, NC",North Carolina,CVG,"Cincinnati, OH",Kentucky,1625,1620,-5,12,1632,1728,4,1750,1732,-18,0,,0,85,72,56,335,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1584,CVG,"Cincinnati, OH",Kentucky,CLT,"Charlotte, NC",North Carolina,1906,1858,-8,29,1927,2023,6,2031,2029,-2,0,,0,85,91,56,335,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1585,MIA,"Miami, FL",Florida,SLC,"Salt Lake City, UT",Utah,1930,1923,-7,14,1937,2229,5,2300,2234,-26,0,,0,330,311,292,2088,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1585,SLC,"Salt Lake City, UT",Utah,MIA,"Miami, FL",Florida,2357,2344,-13,20,4,556,6,626,602,-24,0,,0,269,258,232,2088,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1586,PHX,"Phoenix, AZ",Arizona,SLC,"Salt Lake City, UT",Utah,821,815,-6,12,827,938,14,1003,952,-11,0,,0,102,97,71,507,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1586,SLC,"Salt Lake City, UT",Utah,PHX,"Phoenix, AZ",Arizona,1047,1036,-11,11,1047,1204,4,1246,1208,-38,0,,0,119,92,77,507,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1587,PHX,"Phoenix, AZ",Arizona,JFK,"New York, NY",New York,939,932,-7,20,952,1609,9,1629,1618,-11,0,,0,290,286,257,2153,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1588,DFW,"Dallas/Fort Worth, TX",Texas,SFO,"San Francisco, CA",California,1045,1047,2,22,1109,1221,8,1251,1229,-22,0,,0,246,222,192,1464,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1589,CLT,"Charlotte, NC",North Carolina,IND,"Indianapolis, IN",Indiana,1325,1318,-7,12,1330,1440,4,1506,1444,-22,0,,0,101,86,70,427,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1589,IND,"Indianapolis, IN",Indiana,CLT,"Charlotte, NC",North Carolina,1552,1551,-1,17,1608,1719,6,1730,1725,-5,0,,0,98,94,71,427,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,159,DFW,"Dallas/Fort Worth, TX",Texas,PBI,"West Palm Beach/Palm Beach, FL",Florida,855,848,-7,20,908,1222,4,1239,1226,-13,0,,0,164,158,134,1102,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1590,CLE,"Cleveland, OH",Ohio,DFW,"Dallas/Fort Worth, TX",Texas,509,624,75,30,654,813,18,730,831,61,0,,0,201,187,139,1021,61,0,0,0,0
2024,1,1,1,1/1/2024,AA,1591,SJU,"San Juan, PR",Puerto Rico,DFW,"Dallas/Fort Worth, TX",Texas,601,601,0,57,658,1012,16,925,1028,63,0,,0,324,387,314,2165,0,0,63,0,0
2024,1,1,1,1/1/2024,AA,1592,LAS,"Las Vegas, NV",Nevada,AUS,"Austin, TX",Texas,636,629,-7,19,648,1102,8,1112,1110,-2,0,,0,156,161,134,1090,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1594,MIA,"Miami, FL",Florida,STL,"St. Louis, MO",Missouri,2135,2138,3,20,2158,2333,5,2341,2338,-3,0,,0,186,180,155,1068,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1595,AUS,"Austin, TX",Texas,DFW,"Dallas/Fort Worth, TX",Texas,701,655,-6,13,708,746,9,812,755,-17,0,,0,71,60,38,190,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1598,LAX,"Los Angeles, CA",California,ORD,"Chicago, IL",Illinois,759,753,-6,16,809,1343,16,1412,1359,-13,0,,0,253,246,214,1744,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1599,DFW,"Dallas/Fort Worth, TX",Texas,LAS,"Las Vegas, NV",Nevada,1300,1258,-2,10,1308,1339,5,1359,1344,-15,0,,0,179,166,151,1055,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1599,LAS,"Las Vegas, NV",Nevada,DFW,"Dallas/Fort Worth, TX",Texas,1456,1450,-6,14,1504,1910,18,1939,1928,-11,0,,0,163,158,126,1055,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,16,SFO,"San Francisco, CA",California,JFK,"New York, NY",New York,1320,1313,-7,23,1336,2201,5,2159,2206,7,0,,0,339,353,325,2586,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,160,PBI,"West Palm Beach/Palm Beach, FL",Florida,DFW,"Dallas/Fort Worth, TX",Texas,1332,1331,-1,37,1408,1553,15,1552,1608,16,0,,0,200,217,165,1102,0,0,16,0,0
2024,1,1,1,1/1/2024,AA,1604,SAT,"San Antonio, TX",Texas,MIA,"Miami, FL",Florida,710,701,-9,11,712,1019,8,1051,1027,-24,0,,0,161,146,127,1143,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1605,DFW,"Dallas/Fort Worth, TX",Texas,RDU,"Raleigh/Durham, NC",North Carolina,1830,1832,2,21,1853,2201,4,2203,2205,2,0,,0,153,153,128,1061,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1606,DCA,"Washington, DC",Virginia,ORD,"Chicago, IL",Illinois,1230,1227,-3,16,1243,1314,10,1348,1324,-24,0,,0,138,117,91,612,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1607,DFW,"Dallas/Fort Worth, TX",Texas,ELP,"El Paso, TX",Texas,2258,2255,-3,18,2313,2337,2,2346,2339,-7,0,,0,108,104,84,551,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1608,ORD,"Chicago, IL",Illinois,STL,"St. Louis, MO",Missouri,1514,1511,-3,36,1547,1628,6,1626,1634,8,0,,0,72,83,41,258,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1609,DCA,"Washington, DC",Virginia,MIA,"Miami, FL",Florida,1725,1748,23,24,1812,2021,26,2014,2047,33,0,,0,169,179,129,919,7,0,10,0,16
2024,1,1,1,1/1/2024,AA,1609,MIA,"Miami, FL",Florida,DCA,"Washington, DC",Virginia,1355,1430,35,10,1440,1642,4,1629,1646,17,0,,0,154,136,122,919,5,0,0,0,12
2024,1,1,1,1/1/2024,AA,161,DFW,"Dallas/Fort Worth, TX",Texas,PDX,"Portland, OR",Oregon,1034,1036,2,23,1059,1238,4,1256,1242,-14,0,,0,262,246,219,1616,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,161,PDX,"Portland, OR",Oregon,DFW,"Dallas/Fort Worth, TX",Texas,1354,1403,9,11,1414,1932,11,1935,1943,8,0,,0,221,220,198,1616,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1610,JFK,"New York, NY",New York,MIA,"Miami, FL",Florida,729,721,-8,13,734,1008,16,1046,1024,-22,0,,0,197,183,154,1089,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1611,LAS,"Las Vegas, NV",Nevada,PHX,"Phoenix, AZ",Arizona,1005,1003,-2,19,1022,1209,4,1218,1213,-5,0,,0,73,70,47,255,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1611,PHX,"Phoenix, AZ",Arizona,LAS,"Las Vegas, NV",Nevada,831,825,-6,18,843,826,5,842,831,-11,0,,0,71,66,43,255,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1612,DCA,"Washington, DC",Virginia,MIA,"Miami, FL",Florida,1330,1329,-1,23,1352,1607,8,1618,1615,-3,0,,0,168,166,135,919,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1612,MIA,"Miami, FL",Florida,DCA,"Washington, DC",Virginia,952,949,-3,15,1004,1209,4,1227,1213,-14,0,,0,155,144,125,919,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1613,MIA,"Miami, FL",Florida,SJU,"San Juan, PR",Puerto Rico,1004,1124,80,14,1138,1438,6,1344,1444,60,0,,0,160,140,120,1045,60,0,0,0,0
2024,1,1,1,1/1/2024,AA,1613,SJU,"San Juan, PR",Puerto Rico,MIA,"Miami, FL",Florida,1442,1538,56,32,1610,1737,20,1635,1757,82,0,,0,173,199,147,1045,4,0,26,0,52
2024,1,1,1,1/1/2024,AA,1614,PHX,"Phoenix, AZ",Arizona,MIA,"Miami, FL",Florida,2255,2251,-4,13,2304,428,6,504,434,-30,0,,0,249,223,204,1972,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1615,CLT,"Charlotte, NC",North Carolina,JAX,"Jacksonville, FL",Florida,1808,1802,-6,13,1815,1910,8,1929,1918,-11,0,,0,81,76,55,328,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1615,JAX,"Jacksonville, FL",Florida,CLT,"Charlotte, NC",North Carolina,2019,2022,3,18,2040,2134,4,2146,2138,-8,0,,0,87,76,54,328,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1616,CLT,"Charlotte, NC",North Carolina,MCI,"Kansas City, MO",Missouri,1102,1059,-3,18,1117,1220,5,1235,1225,-10,0,,0,153,146,123,808,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1616,MCI,"Kansas City, MO",Missouri,CLT,"Charlotte, NC",North Carolina,1325,1317,-8,14,1331,1621,10,1636,1631,-5,0,,0,131,134,110,808,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1617,TUS,"Tucson, AZ",Arizona,ORD,"Chicago, IL",Illinois,600,557,-3,13,610,1005,14,1023,1019,-4,0,,0,203,202,175,1437,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1618,DCA,"Washington, DC",Virginia,DFW,"Dallas/Fort Worth, TX",Texas,1031,1028,-3,16,1044,1229,13,1322,1242,-40,0,,0,231,194,165,1192,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1619,DCA,"Washington, DC",Virginia,MIA,"Miami, FL",Florida,2003,2021,18,32,2053,2259,3,2257,2302,5,0,,0,174,161,126,919,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,162,HNL,"Honolulu, HI",Hawaii,LAX,"Los Angeles, CA",California,1509,1459,-10,15,1514,2151,11,2240,2202,-38,0,,0,331,303,277,2556,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1620,PHX,"Phoenix, AZ",Arizona,CVG,"Cincinnati, OH",Kentucky,1640,1630,-10,13,1643,2148,5,2217,2153,-24,0,,0,217,203,185,1569,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1621,PHL,"Philadelphia, PA",Pennsylvania,SAN,"San Diego, CA",California,840,838,-2,18,856,1108,2,1145,1110,-35,0,,0,365,332,312,2370,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1622,LAX,"Los Angeles, CA",California,DCA,"Washington, DC",Virginia,800,753,-7,19,812,1537,4,1555,1541,-14,0,,0,295,288,265,2311,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1624,DFW,"Dallas/Fort Worth, TX",Texas,DCA,"Washington, DC",Virginia,1030,1025,-5,14,1039,1408,2,1424,1410,-14,0,,0,174,165,149,1192,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1625,PDX,"Portland, OR",Oregon,PHX,"Phoenix, AZ",Arizona,1140,1139,-1,10,1149,1500,4,1514,1504,-10,0,,0,154,145,131,1009,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1625,PHX,"Phoenix, AZ",Arizona,PDX,"Portland, OR",Oregon,829,818,-11,14,832,1000,3,1025,1003,-22,0,,0,176,165,148,1009,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1626,CLT,"Charlotte, NC",North Carolina,OKC,"Oklahoma City, OK",Oklahoma,1206,1256,50,14,1310,1428,4,1356,1432,36,0,,0,170,156,138,940,0,0,0,0,36
2024,1,1,1,1/1/2024,AA,1626,OKC,"Oklahoma City, OK",Oklahoma,CLT,"Charlotte, NC",North Carolina,1456,1514,18,11,1525,1818,7,1820,1825,5,0,,0,144,131,113,940,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1627,DCA,"Washington, DC",Virginia,MIA,"Miami, FL",Florida,1158,1214,16,17,1231,1441,5,1449,1446,-3,0,,0,171,152,130,919,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1627,MIA,"Miami, FL",Florida,DCA,"Washington, DC",Virginia,826,838,12,39,917,1120,5,1059,1125,26,0,,0,153,167,123,919,12,0,14,0,0
2024,1,1,1,1/1/2024,AA,1628,MIA,"Miami, FL",Florida,DCA,"Washington, DC",Virginia,1122,1118,-4,12,1130,1334,3,1359,1337,-22,0,,0,157,139,124,919,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1629,DFW,"Dallas/Fort Worth, TX",Texas,DCA,"Washington, DC",Virginia,1509,1528,19,19,1547,1921,6,1856,1927,31,0,,0,167,179,154,1192,19,0,12,0,0
2024,1,1,1,1/1/2024,AA,1630,DCA,"Washington, DC",Virginia,ORD,"Chicago, IL",Illinois,2016,2059,43,14,2113,2141,10,2144,2151,7,0,,0,148,112,88,612,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1631,RSW,"Fort Myers, FL",Florida,PHL,"Philadelphia, PA",Pennsylvania,630,624,-6,10,634,842,6,905,848,-17,0,,0,155,144,128,993,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1632,DCA,"Washington, DC",Virginia,DFW,"Dallas/Fort Worth, TX",Texas,1704,1700,-4,13,1713,1859,15,1949,1914,-35,0,,0,225,194,166,1192,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1633,MIA,"Miami, FL",Florida,DFW,"Dallas/Fort Worth, TX",Texas,900,900,0,15,915,1054,19,1124,1113,-11,0,,0,204,193,159,1121,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1634,PHX,"Phoenix, AZ",Arizona,DCA,"Washington, DC",Virginia,1352,1446,54,23,1509,2101,3,2003,2104,61,0,,0,251,258,232,1979,14,0,7,0,40
2024,1,1,1,1/1/2024,AA,1635,PHX,"Phoenix, AZ",Arizona,DCA,"Washington, DC",Virginia,1007,1000,-7,26,1026,1626,3,1628,1629,1,0,,0,261,269,240,1979,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1636,CLT,"Charlotte, NC",North Carolina,DEN,"Denver, CO",Colorado,1654,1654,0,19,1713,1811,8,1844,1819,-25,0,,0,230,205,178,1337,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1637,ORD,"Chicago, IL",Illinois,DCA,"Washington, DC",Virginia,1341,1349,8,11,1400,1630,4,1627,1634,7,0,,0,106,105,90,612,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1638,PHX,"Phoenix, AZ",Arizona,DEN,"Denver, CO",Colorado,2005,2003,-2,11,2014,2139,9,2204,2148,-16,0,,0,119,105,85,602,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1639,MIA,"Miami, FL",Florida,DEN,"Denver, CO",Colorado,2044,2042,-2,13,2055,2253,7,2317,2300,-17,0,,0,273,258,238,1709,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,164,SFO,"San Francisco, CA",California,JFK,"New York, NY",New York,1033,1025,-8,17,1042,1902,7,1915,1909,-6,0,,0,342,344,320,2586,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1640,CLT,"Charlotte, NC",North Carolina,SYR,"Syracuse, NY",New York,1449,1518,29,12,1530,1656,4,1637,1700,23,0,,0,108,102,86,603,23,0,0,0,0
2024,1,1,1,1/1/2024,AA,1640,SYR,"Syracuse, NY",New York,CLT,"Charlotte, NC",North Carolina,1723,1743,20,64,1847,2019,8,1934,2027,53,0,,0,131,164,92,603,0,0,33,0,20
2024,1,1,1,1/1/2024,AA,1641,CLT,"Charlotte, NC",North Carolina,MEM,"Memphis, TN",Tennessee,1855,1853,-2,12,1905,1921,9,1946,1930,-16,0,,0,111,97,76,511,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1643,CLT,"Charlotte, NC",North Carolina,ORF,"Norfolk, VA",Virginia,1818,1902,44,15,1917,2004,3,1928,2007,39,0,,0,70,65,47,290,2,0,0,0,37
2024,1,1,1,1/1/2024,AA,1643,ORF,"Norfolk, VA",Virginia,CLT,"Charlotte, NC",North Carolina,2008,2040,32,9,2049,2144,12,2139,2156,17,0,,0,91,76,55,290,0,0,0,0,17
2024,1,1,1,1/1/2024,AA,1644,MCO,"Orlando, FL",Florida,DCA,"Washington, DC",Virginia,1850,1844,-6,20,1904,2049,2,2059,2051,-8,0,,0,129,127,105,759,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1645,CLT,"Charlotte, NC",North Carolina,RDU,"Raleigh/Durham, NC",North Carolina,1945,2020,35,22,2042,2109,6,2039,2115,36,0,,0,54,55,27,130,0,0,1,0,35
2024,1,1,1,1/1/2024,AA,1646,MIA,"Miami, FL",Florida,DFW,"Dallas/Fort Worth, TX",Texas,1516,1511,-5,21,1532,1712,14,1738,1726,-12,0,,0,202,195,160,1121,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1647,DEN,"Denver, CO",Colorado,ORD,"Chicago, IL",Illinois,1059,1053,-6,12,1105,1406,16,1424,1422,-2,0,,0,145,149,121,888,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1647,ORD,"Chicago, IL",Illinois,DEN,"Denver, CO",Colorado,830,823,-7,10,833,935,10,1014,945,-29,0,,0,164,142,122,888,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1648,CLT,"Charlotte, NC",North Carolina,PHL,"Philadelphia, PA",Pennsylvania,2021,2020,-1,16,2036,2145,5,2200,2150,-10,0,,0,99,90,69,449,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,165,MIA,"Miami, FL",Florida,SJU,"San Juan, PR",Puerto Rico,2230,2247,17,21,2308,206,6,206,212,6,0,,0,156,145,118,1045,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1650,TPA,"Tampa, FL",Florida,DFW,"Dallas/Fort Worth, TX",Texas,1125,1121,-4,11,1132,1253,15,1324,1308,-16,0,,0,179,167,141,929,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1651,SAN,"San Diego, CA",California,CLT,"Charlotte, NC",North Carolina,615,612,-3,28,640,1332,12,1356,1344,-12,0,,0,281,272,232,2077,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1653,SDF,"Louisville, KY",Kentucky,MIA,"Miami, FL",Florida,549,549,0,36,625,828,10,830,838,8,0,,0,161,169,123,910,0,0,0,0,0
